"","State","Location.Code","Education","Gender","Coverage","EmploymentStatus","Income","Marital.Status","Monthly.Premium.Auto","No.Of.Open.Complaints","No.Of.Policies","Renew.Offer.Type","Vehicle.Class","Customer.Lifetime.Value","Vehicle.Size","Policy","Policy.Type","Sales.Channel","Total.Claims.Amount","Monthly.Since.Last.Claims","Months.Since.Policy.Inception","Response","predictedvalues"
"1285","2","2","1","1","1","4",25918,"2",104,0,2,"1","3",12022.38645,"2","6","2","1",996.775536,7,30,"1",18324.1802987213
"1286","1","2","2","1","2","1",21839,"1",137,0,8,"2","6",10302.90289,"2","6","2","1",657.6,2,70,"1",10902.5446133108
"1287","5","2","3","1","2","4",20978,"2",98,1,1,"2","2",3508.569533,"3","6","2","3",1176.2788,19,96,"2",3520.35893614667
"1288","4","1","3","2","1","1",83392,"2",71,0,3,"2","2",5761.317533,"2","6","2","4",125.961938,30,80,"1",5708.91724308
"1289","5","1","5","1","1","1",91890,"2",107,0,7,"3","3",8738.299629,"3","5","2","1",156.617415,30,28,"1",8594.68304984417
"1290","2","2","1","2","3","1",56531,"2",170,3,1,"2","3",6670.850638,"2","3","1","4",816,34,24,"1",6619.28989026417
"1291","4","2","4","2","1","3",22886,"3",65,0,3,"1","2",5096.673223,"3","2","1","1",312,9,81,"2",5039.402564595
"1292","2","2","4","1","1","1",52979,"3",72,0,4,"1","1",5794.682724,"3","5","2","1",345.6,14,53,"1",5662.36292649667
"1293","5","1","4","1","1","1",56070,"3",74,0,2,"1","1",20498.83124,"2","6","2","3",87.990528,5,73,"1",12479.0534048517
"1294","4","2","2","1","1","1",79192,"3",70,0,1,"2","1",2744.083863,"3","6","2","2",336,11,74,"1",2820.76681606667
"1295","2","2","3","1","2","1",96853,"3",98,0,2,"1","1",26199.5401416,"2","6","2","2",565.504258,34,68,"1",15806.0633081717
"1296","4","2","3","2","3","2",0,"1",117,0,1,"2","2",4031.539471,"2","4","2","4",842.4,2,41,"1",4030.58421104167
"1297","5","3","2","1","1","1",67523,"1",72,0,7,"2","1",5640.729767,"2","2","1","4",345.237659,35,21,"1",5578.36188554083
"1298","5","1","1","2","3","1",62366,"2",108,0,8,"1","2",8678.508294,"2","5","2","2",51.316527,22,87,"1",8424.00566416833
"1299","4","3","1","2","1","1",58577,"2",110,0,1,"1","3",4428.031583,"2","6","2","1",303.872752,6,62,"2",4425.919438655
"1300","5","2","1","2","1","2",0,"1",106,0,4,"1","6",7413.386729,"2","5","2","4",508.8,7,44,"1",7692.6421645725
"1301","5","2","4","1","1","1",71499,"2",112,0,5,"3","6",9024.199159,"3","3","1","1",537.6,25,61,"1",8909.2919776275
"1302","5","2","2","2","3","2",0,"1",106,0,5,"1","2",7495.676658,"2","2","1","3",763.2,23,45,"1",7355.6671406325
"1303","4","1","1","1","1","1",75740,"2",64,0,1,"3","1",2552.038766,"2","3","1","1",128.516525,13,11,"1",2574.0354508375
"1304","5","3","4","1","1","1",53262,"2",62,4,2,"2","2",16887.79708,"2","3","1","3",223.72051,11,18,"1",10386.01835038
"1305","4","3","2","2","1","1",34505,"2",106,0,9,"1","3",8513.697414,"3","6","2","3",359.861348,13,44,"1",8502.713994315
"1306","4","2","3","1","1","1",37937,"2",116,0,5,"2","3",9095.049868,"2","5","2","2",556.8,11,42,"2",9104.6858004
"1307","3","2","3","1","2","4",23811,"3",130,0,1,"1","3",4869.596443,"1","6","2","4",624,20,8,"1",5015.2463332575
"1308","4","3","3","1","1","1",83800,"1",62,0,1,"2","2",2444.329535,"2","6","2","3",196.155575,11,44,"1",2599.42954274833
"1309","4","2","3","1","1","1",88430,"2",66,1,2,"1","2",13297.63587,"2","4","2","1",316.8,7,17,"1",12226.5633711275
"1310","3","2","1","1","2","2",0,"2",95,0,1,"1","2",3615.889805,"2","6","2","1",684,16,1,"1",3431.20763046583
"1311","5","2","2","1","1","1",22726,"2",65,0,3,"2","2",5087.015287,"2","5","2","3",312,25,73,"1",5005.753001515
"1312","5","1","2","1","2","1",34307,"3",92,2,1,"1","2",3484.141641,"2","6","2","2",186.025014,33,62,"1",3573.72634070917
"1313","4","1","2","2","1","1",78596,"2",118,0,1,"1","3",4742.617289,"2","4","2","3",133.907696,1,70,"1",4620.99827658833
"1314","5","1","2","1","1","1",38925,"3",112,0,1,"3","6",4363.599418,"2","4","2","1",241.304377,10,48,"1",4474.57064966167
"1315","3","2","1","1","1","2",0,"2",119,0,3,"2","6",9048.983447,"2","4","2","4",571.2,9,8,"2",8755.05128753917
"1316","5","3","2","2","1","1",48345,"1",67,0,7,"2","2",5241.142484,"1","6","2","4",212.009825,7,1,"1",5222.22579338
"1317","5","2","1","2","1","1",77993,"1",62,0,1,"2","2",2481.842224,"2","4","2","1",297.6,26,10,"1",2483.3993932275
"1318","4","1","4","1","2","1",25748,"2",90,0,1,"3","2",3585.942995,"2","4","2","2",117.871165,9,23,"1",3465.19235023167
"1319","4","2","1","1","2","2",0,"1",205,0,4,"1","4",14396.24222,"2","4","2","2",1476,14,63,"1",13915.935822
"1320","2","1","2","1","1","1",43640,"2",64,2,3,"2","2",4921.325084,"2","5","2","1",1.208908,10,99,"1",5043.39186075333
"1321","4","3","3","2","1","1",86901,"1",72,0,2,"1","1",25805.50599,"2","5","2","1",313.366255,24,73,"1",13754.0293653333
"1322","2","2","1","1","1","1",94115,"2",74,0,8,"3","2",5963.818306,"3","5","2","2",409.089884,28,41,"1",5923.30173079333
"1323","5","2","1","1","2","2",0,"2",125,0,9,"4","3",8923.113112,"3","6","2","3",900,22,80,"1",9208.12316600917
"1324","5","2","1","1","3","1",60774,"2",154,0,5,"2","3",12269.41862,"3","6","2","3",739.2,13,7,"1",11838.4626163117
"1325","5","2","2","1","1","2",0,"2",101,4,1,"1","3",3123.080994,"1","5","2","1",960.115399,1,83,"2",3214.53311295
"1326","3","3","1","2","1","1",44619,"2",68,0,1,"2","2",2758.703811,"2","2","1","4",283.668439,35,45,"1",2702.25807990167
"1327","2","3","5","2","1","1",68931,"2",66,0,7,"2","2",5332.462694,"2","4","2","3",309.577946,32,30,"2",5328.477898495
"1328","4","2","3","1","1","2",0,"1",104,0,6,"1","3",6875.606133,"2","8","3","3",748.8,24,49,"1",8444.47213312833
"1329","1","2","3","2","1","2",0,"3",109,4,7,"1","6",6860.592636,"2","1","1","2",605.137484,5,20,"1",7942.87634192583
"1330","4","1","2","2","2","2",0,"3",80,0,2,"1","2",8520.145801,"2","5","2","1",69.142986,30,96,"1",13144.9837053925
"1331","1","2","2","1","1","2",0,"1",69,0,2,"3","2",20579.69157,"2","6","2","2",566.673518,5,26,"1",9066.31027501333
"1332","5","2","4","2","1","4",10211,"3",119,0,7,"3","3",9052.951051,"2","5","2","3",571.2,7,16,"1",9156.9521477275
"1333","5","1","4","1","2","1",50269,"3",80,0,3,"2","1",6289.014959,"1","4","2","2",32.228778,15,88,"1",6307.66935108083
"1334","2","1","4","1","1","1",88997,"3",72,0,3,"2","2",5757.442258,"3","6","2","3",174.041566,9,71,"2",5756.93630917167
"1335","2","2","3","2","2","2",0,"2",96,0,4,"1","2",7121.080412,"2","4","2","1",460.8,28,62,"1",6720.14682157917
"1336","4","2","2","2","1","2",0,"1",68,0,6,"1","2",4760.941906,"2","3","1","4",489.6,9,1,"1",4969.18955922833
"1337","2","1","1","2","1","1",73180,"1",64,0,3,"3","2",5139.561422,"2","6","2","2",132.543257,27,43,"1",5236.30970962083
"1338","4","2","1","2","1","1",92766,"2",71,0,2,"2","1",20096.89337,"1","1","1","1",379.029102,17,15,"2",13619.4961485417
"1339","4","2","2","1","1","1",26790,"2",71,0,1,"2","1",2810.464447,"2","3","1","1",340.8,4,41,"2",2748.43383679583
"1340","4","2","1","2","2","1",56178,"2",94,0,1,"2","2",3755.806897,"2","6","2","3",451.2,1,39,"1",3715.62353735167
"1341","4","2","1","1","2","1",31267,"2",129,0,2,"4","6",26199.5401416,"1","5","2","4",619.2,4,45,"1",19328.6337550507
"1342","1","2","2","1","1","1",54289,"2",62,0,2,"2","2",7385.359236,"2","5","2","2",430.093647,32,13,"1",11777.2190798225
"1343","2","3","4","1","2","1",60244,"2",83,3,1,"3","2",3237.996209,"2","4","2","1",326.281835,3,72,"2",3242.1249222275
"1344","1","2","2","2","1","1",20327,"2",74,0,1,"3","2",2911.923334,"2","4","2","4",824.254866,26,44,"1",3050.409725575
"1345","4","2","1","1","1","1",98693,"2",61,0,3,"2","2",4909.027487,"3","5","2","1",292.8,7,57,"1",4893.57181219
"1346","3","3","3","1","2","1",89703,"2",126,0,1,"4","3",5067.002561,"2","4","2","3",601.983113,6,54,"1",5004.3590031925
"1347","4","1","3","1","1","1",70882,"2",69,0,2,"1","2",8237.376444,"2","6","2","1",124.380223,20,50,"1",9944.94205053
"1348","3","3","2","1","2","1",72257,"3",90,0,2,"3","2",10901.22525,"2","6","2","3",408.415481,28,61,"1",14729.0451220383
"1349","5","1","3","2","1","1",91535,"2",67,1,2,"1","2",18938.53677,"1","6","2","1",126.634634,35,13,"1",12196.464731835
"1350","1","3","3","2","1","1",53484,"3",70,0,2,"1","1",13865.83107,"2","3","1","3",333.051529,12,12,"1",12426.68260905
"1351","2","1","4","2","2","1",40135,"2",80,0,1,"1","2",3208.919835,"2","5","2","1",78.008093,29,70,"1",3171.02015175
"1352","2","1","1","2","2","1",59662,"2",85,0,1,"2","2",3410.199334,"2","4","2","4",10.168824,6,76,"1",3385.2690338375
"1353","2","2","3","2","1","2",0,"3",68,0,2,"3","2",7371.58568,"2","4","2","1",425.137341,2,70,"1",9409.4066395075
"1354","3","3","1","2","1","1",70279,"1",71,0,7,"4","2",5708.024308,"2","9","3","2",331.231484,17,25,"1",5599.60905961417
"1355","2","2","1","1","2","4",12048,"2",77,0,1,"2","2",2910.317298,"1","1","1","1",369.6,6,46,"1",2812.76414160083
"1356","2","2","3","2","1","2",0,"1",68,0,6,"1","2",4827.77681,"2","6","2","3",326.4,29,91,"1",4814.806513045
"1357","5","3","4","2","2","1",36094,"2",99,1,5,"2","1",7834.151482,"2","4","2","3",456.50357,28,50,"1",7729.51696123417
"1358","1","2","3","2","2","1",63328,"2",89,0,9,"2","1",7199.645715,"2","5","2","4",427.2,19,19,"1",7155.7980014825
"1359","1","2","1","2","3","1",36121,"2",118,0,4,"3","2",9470.273932,"3","6","2","2",1107.145019,7,91,"1",9408.153106865
"1360","2","3","1","2","1","1",48597,"1",71,5,1,"4","2",2488.241391,"2","3","1","1",305.697525,12,63,"1",2799.45333476417
"1361","5","2","1","2","2","2",0,"1",81,0,4,"1","2",5886.615741,"3","5","2","3",583.2,21,37,"1",5477.13269473
"1362","4","1","3","2","1","1",42540,"2",70,0,2,"1","2",8406.385414,"2","4","2","1",43.548973,15,52,"1",10963.402353755
"1363","4","2","3","1","1","2",0,"1",62,0,6,"1","1",4411.65582,"2","6","2","2",446.4,20,88,"1",4428.11454637
"1364","4","2","1","2","1","2",0,"1",73,0,1,"2","1",2561.576924,"2","1","1","3",842.87608,25,5,"1",2524.93795135667
"1365","4","2","2","1","2","5",27681,"2",83,0,9,"2","1",6057.07208,"2","3","1","1",398.4,13,62,"2",6138.16300642167
"1366","1","2","4","2","1","1",63684,"1",68,0,1,"2","1",2693.530229,"2","6","2","1",343.889585,6,87,"1",2732.38715305
"1367","4","1","2","1","3","1",52373,"3",111,0,9,"1","2",8749.496793,"2","6","2","4",186.160527,2,37,"1",8733.79069697333
"1368","5","2","1","1","2","1",74142,"2",83,0,1,"4","1",3317.904817,"2","6","2","3",398.4,24,60,"1",3277.34850054333
"1369","5","2","1","2","2","2",0,"1",129,0,7,"1","3",8992.779137,"2","4","2","2",1059.572464,13,4,"1",9244.9883762225
"1370","3","3","5","2","2","1",61675,"2",123,0,2,"1","3",26199.5401416,"2","1","1","2",482.550044,35,54,"1",19061.2822070617
"1371","4","2","3","1","1","2",0,"1",108,0,4,"1","6",7329.889139,"3","4","2","3",518.4,26,94,"1",7834.7182666475
"1372","5","2","1","2","1","5",22283,"3",65,0,1,"1","2",2397.036098,"2","3","1","3",572.072106,16,93,"2",2443.2174194475
"1373","4","2","1","1","1","2",0,"2",73,0,7,"2","1",5325.724541,"2","6","2","2",496.474767,17,44,"2",5245.222657105
"1374","3","2","3","2","1","3",25531,"2",74,0,1,"1","1",2822.591481,"3","6","2","1",355.2,27,52,"1",2862.87326693
"1375","3","3","3","1","1","1",58643,"3",74,0,3,"3","2",5811.996703,"2","4","2","1",329.46648,33,58,"1",5815.22286349833
"1376","4","3","4","1","1","1",58645,"2",110,0,2,"2","3",22118.81261,"2","5","2","1",427.723646,15,44,"1",17189.362648728
"1377","4","1","2","2","3","1",95058,"2",177,0,1,"2","3",7218.16275,"3","6","2","1",89.712324,11,90,"1",7683.68433349667
"1378","3","1","4","2","1","1",68787,"2",66,0,1,"4","2",2674.07551,"2","6","2","2",105.379402,7,64,"1",2594.80546376167
"1379","2","2","2","2","3","3",13128,"2",118,0,1,"4","2",4447.423455,"2","4","2","2",771.878514,11,21,"1",4469.427036065
"1380","4","3","3","1","1","1",31614,"1",71,0,4,"2","2",5420.361822,"2","6","2","3",234.683628,26,69,"1",5579.74505046667
"1381","4","2","2","1","1","2",0,"1",103,0,1,"1","3",3614.078436,"2","5","2","1",741.6,35,76,"1",3912.02135755833
"1382","4","1","2","2","1","1",65629,"2",64,0,3,"4","2",5150.416511,"1","6","2","2",89.411365,21,28,"1",5084.04654482416
"1383","4","3","3","1","1","1",50825,"2",102,0,3,"1","3",8092.87696,"2","3","1","1",369.614729,3,46,"2",8056.03521326917
"1384","5","2","1","2","1","1",29218,"2",72,0,2,"3","2",8663.919296,"2","4","2","1",502.369442,33,40,"1",9844.8400176975
"1385","4","3","5","2","1","1",61486,"2",70,0,3,"2","1",5627.297887,"2","6","2","2",334.13351,2,65,"1",5602.55738940083
"1386","5","3","3","2","2","1",36510,"2",84,0,6,"1","2",6721.893743,"2","6","2","2",286.781601,10,36,"1",6575.24462259083
"1387","4","2","2","1","1","1",35396,"3",70,0,3,"4","1",5500.576161,"2","6","2","2",336,32,12,"1",5604.4110586575
"1388","4","3","3","2","1","1",69230,"2",63,0,1,"3","2",2550.659053,"2","8","3","1",283.241868,31,13,"1",3238.08156256083
"1389","5","2","3","2","3","4",25866,"2",109,0,1,"1","2",4236.301454,"3","5","2","1",523.2,20,56,"1",4263.91377780667
"1390","5","2","4","1","1","2",0,"2",71,0,1,"2","1",2615.911934,"2","4","2","1",340.8,22,45,"1",2571.18056477667
"1391","3","2","3","1","1","5",28142,"2",105,0,1,"2","6",3873.647046,"2","6","2","1",701.708239,18,50,"2",3928.2566935525
"1392","2","1","1","2","2","1",55099,"3",122,0,3,"2","6",9837.507586,"2","3","1","3",260.265417,33,86,"1",9705.30497114417
"1393","1","1","3","1","1","1",90893,"2",70,0,1,"1","1",2837.109178,"2","6","2","1",70.712507,8,82,"1",2795.18955723
"1394","4","2","1","2","2","2",0,"1",90,3,2,"1","1",8456.268179,"2","3","1","1",648,14,16,"1",13776.3084104067
"1395","4","2","3","1","1","2",0,"3",104,0,2,"2","6",26199.5401416,"2","6","2","1",499.2,26,66,"1",15332.0798405488
"1396","4","2","2","1","3","1",56044,"2",182,0,2,"1","3",21776.5819,"3","6","2","1",952.849701,27,32,"1",22711.441563045
"1397","2","1","1","2","1","1",77853,"1",106,0,1,"1","3",4228.248035,"2","5","2","3",165.237444,12,76,"1",4276.0825491
"1398","5","3","3","1","2","1",59438,"1",124,0,1,"3","3",4815.851943,"3","8","3","3",562.667789,33,55,"1",4884.6694397675
"1399","1","3","2","1","2","2",0,"1",87,0,1,"1","2",3008.969524,"2","6","2","3",401.484738,2,55,"1",2986.10755948917
"1400","1","1","2","2","1","1",89451,"1",63,0,1,"2","2",2530.705137,"2","6","2","4",61.769564,11,2,"2",2529.776398805
"1401","5","1","1","1","2","1",40361,"2",98,0,1,"2","2",3909.636524,"2","6","2","3",71.169255,3,98,"1",3846.73756229583
"1402","4","2","4","1","2","1",25358,"1",126,0,2,"4","3",14616.36817,"2","4","2","3",750.58561,1,13,"1",15253.0117742393
"1403","5","3","3","2","2","1",93272,"2",95,0,1,"2","2",3861.486269,"2","6","2","3",281.110788,3,54,"2",3879.21383093833
"1404","5","2","2","1","1","4",29735,"1",69,0,1,"1","2",2453.570794,"2","5","2","1",331.2,3,92,"2",2473.51572525667
"1405","5","2","1","1","1","2",0,"1",64,0,2,"3","2",11228.28966,"2","3","1","3",772.83851,1,63,"1",12667.3003341808
"1406","5","2","1","2","1","1",97460,"2",114,0,2,"4","3",23020.89147,"2","6","2","3",660.135987,20,62,"1",19438.3030720103
"1407","2","2","3","2","3","4",11854,"2",113,0,2,"1","2",13118.74322,"2","4","2","2",807.721213,19,64,"1",13574.330496435
"1408","3","2","3","2","2","1",94652,"2",86,0,3,"1","2",6992.531494,"2","6","2","3",412.8,18,88,"1",6915.46668823333
"1409","3","1","1","2","2","1",91123,"3",138,3,8,"1","3",10883.78785,"2","1","1","1",103.462381,32,70,"1",10537.0777415167
"1410","5","1","2","1","2","1",52408,"2",125,0,9,"1","6",9890.210998,"2","4","2","1",179.125777,13,12,"1",9850.53543730083
"1411","5","2","1","2","2","2",0,"2",96,0,1,"1","2",3731.504584,"1","3","1","1",460.8,31,34,"2",3660.2493724925
"1412","2","2","2","2","1","1",68144,"2",70,4,2,"1","2",8173.50314,"1","4","2","4",336,29,98,"1",11074.3520052567
"1413","4","1","3","1","2","1",39101,"2",99,0,1,"3","2",3978.665051,"2","6","2","3",167.174678,34,24,"1",3820.21274295833
"1414","5","2","1","1","2","2",0,"2",90,1,3,"4","1",6237.507291,"2","6","2","1",432,2,46,"1",6459.727164165
"1415","3","3","3","1","1","1",33247,"2",72,0,1,"2","2",2801.562831,"2","9","3","4",284.956298,26,47,"1",2840.73517792917
"1416","5","2","3","1","2","1",45867,"2",126,0,1,"1","6",5010.917847,"2","5","2","1",604.8,31,12,"1",5046.76383809333
"1417","5","1","3","2","1","1",54827,"1",64,0,3,"1","2",4997.780688,"1","6","2","3",132.947215,17,88,"1",5100.5544254525
"1418","2","2","2","1","2","1",47170,"2",139,0,3,"3","6",10934.73726,"2","3","1","1",667.2,4,57,"1",10999.5631577583
"1419","5","3","2","2","2","1",21947,"2",83,0,1,"3","2",3289.132998,"2","4","2","3",366.90936,17,66,"1",3165.46999747583
"1420","4","2","2","1","3","1",25074,"2",112,0,2,"1","1",13248.63735,"2","4","2","3",537.6,17,8,"1",15175.69036936
"1421","3","3","2","2","1","1",61402,"3",62,0,3,"1","1",4909.844198,"2","6","2","1",252.157829,1,69,"1",5103.3217610625
"1422","5","2","3","2","3","1",34335,"2",101,0,3,"1","1",8023.075248,"3","2","1","2",484.8,18,55,"1",7836.86785649333
"1423","4","2","1","2","1","2",0,"3",61,0,3,"2","1",4540.9925,"2","4","2","1",486.121464,14,4,"1",4428.79581161
"1424","1","2","1","1","1","1",26841,"2",74,1,1,"3","2",2852.527169,"2","6","2","1",418.534381,33,17,"1",2943.76769406917
"1425","3","1","2","2","3","1",49564,"1",193,0,2,"1","6",22620.74841,"2","3","1","1",286.370988,22,82,"1",20946.5653721413
"1426","2","2","1","2","1","4",28513,"2",100,1,2,"2","3",15114.40241,"2","4","2","2",480,4,22,"2",17719.0326308187
"1427","4","1","4","2","1","1",43282,"3",72,0,3,"2","1",5808.932598,"2","4","2","4",166.799814,3,3,"1",5643.8185475325
"1428","4","3","2","1","1","4",10037,"1",71,0,3,"1","2",4914.035833,"2","6","2","2",292.181494,14,29,"1",5053.73749692583
"1429","3","1","1","2","1","1",43860,"1",65,0,1,"2","2",2514.59196,"2","3","1","1",156.124914,15,58,"2",2534.50352676667
"1430","4","1","3","1","1","1",93303,"1",65,0,5,"1","2",5157.642282,"2","3","1","3",40.757983,11,96,"1",5196.69458647583
"1431","4","2","3","1","1","1",27093,"2",61,0,1,"3","2",2424.424678,"2","5","2","3",292.8,10,19,"1",2369.210559085
"1432","3","3","2","1","1","1",79181,"3",72,0,1,"2","2",2840.302575,"2","6","2","3",241.277426,1,24,"1",2886.10185810167
"1433","5","2","3","1","2","1",56225,"3",97,0,3,"1","2",7596.143777,"3","5","2","1",465.6,10,95,"1",7680.79942939917
"1434","1","2","1","1","1","3",14909,"2",199,0,6,"1","4",15096.27023,"2","5","2","3",1238.077611,31,95,"1",15291.0055107633
"1435","4","2","2","2","1","4",15514,"2",74,0,1,"4","2",2789.74739,"2","2","1","4",355.2,20,24,"1",2760.6296922225
"1436","2","2","3","2","1","2",0,"2",109,2,1,"3","3",3722.368016,"2","6","2","1",523.2,25,61,"1",3896.2958390375
"1437","5","2","2","1","1","1",54753,"1",61,0,1,"1","2",2378.667328,"2","5","2","1",292.8,5,99,"1",2429.7993785675
"1438","5","2","3","2","3","1",76381,"2",116,0,4,"3","1",9337.895228,"3","8","3","3",556.8,23,33,"1",8851.18994109833
"1439","2","1","2","2","1","1",56017,"2",71,0,6,"1","2",5638.262608,"3","3","1","3",51.995897,1,98,"1",5594.11684543083
"1440","4","1","2","1","1","1",80055,"2",100,0,1,"1","3",4015.34005,"2","2","1","3",121.945071,30,83,"1",4055.21308500583
"1441","2","3","3","1","2","1",58345,"2",98,0,6,"1","2",7772.473464,"3","4","2","3",346.971517,1,6,"1",7992.45081871916
"1442","2","1","4","2","1","1",36212,"2",73,0,2,"1","1",17556.99121,"2","5","2","1",119.033795,25,57,"1",12368.2177312285
"1443","5","2","1","1","2","2",0,"1",88,0,1,"1","2",3059.182181,"2","5","2","3",989.200247,5,85,"1",3059.29990216833
"1444","4","1","2","1","1","1",36913,"2",62,0,9,"2","2",4938.893241,"2","4","2","3",90.569696,22,37,"1",5357.74064799666
"1445","5","2","2","1","1","2",0,"1",74,1,3,"2","2",4691.043597,"2","6","2","1",407.218947,19,11,"1",5298.17256274167
"1446","5","2","2","1","2","2",0,"1",137,0,1,"3","3",4941.650159,"2","6","2","3",986.4,17,5,"1",5028.68648667
"1447","2","2","1","2","1","2",0,"1",72,0,1,"4","2",2554.032052,"2","1","1","4",405.804184,32,14,"1",2535.92076241417
"1448","4","2","3","1","3","2",0,"1",155,0,5,"1","6",10461.58298,"2","2","1","3",1116,23,62,"1",10658.329923475
"1449","4","2","2","2","2","2",0,"1",98,0,2,"1","2",23895.6779,"3","6","2","2",705.6,0,57,"1",16063.5734354487
"1450","2","3","2","1","2","3",10517,"1",92,0,3,"1","2",6575.53817,"2","4","2","1",441.540848,14,65,"1",7076.46950711083
"1451","1","2","1","2","2","2",0,"1",223,5,7,"1","4",13021.0853,"2","5","2","2",1605.6,26,40,"1",17084.8979345333
"1452","2","3","2","2","1","1",35625,"2",65,1,3,"2","2",5107.163002,"2","7","3","1",288.572108,10,56,"2",5805.41174761167
"1453","4","2","3","2","1","1",25915,"1",64,0,7,"1","1",4996.564694,"2","3","1","1",317.979988,13,62,"1",4900.87313615833
"1454","5","3","3","1","1","1",62464,"2",109,0,4,"2","6",8658.863813,"2","1","1","1",400.181882,23,45,"2",8642.201481935
"1455","5","2","3","1","2","2",0,"1",81,0,1,"3","2",2821.448707,"2","4","2","2",583.2,21,78,"1",2896.0224758225
"1456","3","2","1","1","3","2",0,"2",153,0,1,"2","3",5619.689084,"2","5","2","4",1027.000029,25,5,"2",5441.28271312
"1457","2","2","2","1","1","2",0,"3",74,0,8,"1","2",5304.541694,"2","5","2","3",532.8,18,29,"1",5054.01391773417
"1458","1","2","1","2","1","1",76081,"1",68,0,2,"2","2",8029.715047,"2","5","2","3",384.210821,14,3,"1",15093.9397697075
"1459","4","2","1","1","1","1",36670,"1",189,0,3,"1","4",14708.99565,"2","3","1","3",907.2,30,44,"1",14874.662911465
"1460","1","2","1","2","1","2",0,"1",70,0,1,"1","2",2466.581354,"3","7","3","3",504,6,18,"1",2565.50262935417
